净值日期,单位净值,日增长率
2020-07-29,6.9408,1.5331
2020-07-30,6.976,0.5071
2020-07-31,6.9941,0.2595
2020-08-03,7.0728,1.1252
2020-08-04,7.0847,0.1683
2020-08-05,7.1403,0.7848
2020-08-06,7.0098,-1.8277
2020-08-07,6.8978,-1.5978
2020-08-10,6.8949,-0.042
2020-08-11,6.9417,0.6788
2020-08-12,6.839,-1.4795
2020-08-13,6.833,-0.0877
2020-08-14,6.986,2.2391
2020-08-17,7.1138,1.8294
2020-08-18,7.1496,0.5032
2020-08-19,7.112,-0.5259
2020-08-20,6.9995,-1.5818
2020-08-21,7.0967,1.3887
2020-08-24,7.2019,1.48
2020-08-25,7.3529,2.1
2020-08-26,7.3694,0.22
2020-08-27,7.4504,1.1
2020-08-28,7.6215,2.3
2020-08-31,7.6178,-0.05
2020-09-01,7.6058,-0.16
2020-09-02,7.595,-0.14
2020-09-03,7.6521,0.75
2020-09-04,7.5309,-1.58
2020-09-07,7.3639,-2.22
2020-09-08,7.2309,-1.81
2020-09-09,7.0624,-2.33
2020-09-10,7.128,0.93
2020-09-11,7.2444,1.63
2020-09-14,7.3058,0.85
2020-09-15,7.3387,0.45
2020-09-16,7.243,-1.3
2020-09-17,7.1371,-1.46
2020-09-18,7.2127,1.06
2020-09-21,7.13,-1.15
2020-09-22,7.0651,-0.91
2020-09-23,7.1068,0.59
2020-09-24,7.0134,-1.31
2020-09-25,7.0575,0.63
2020-09-28,7.0767,0.27
2020-09-29,7.0928,0.23
2020-09-30,7.1658,1.03
2020-10-09,7.2979,1.84
2020-10-12,7.5803,3.87
2020-10-13,7.6797,1.31
2020-10-14,7.6295,-0.65
2020-10-15,7.5992,-0.4
2020-10-16,7.5427,-0.74
2020-10-19,7.4486,-1.25
2020-10-20,7.6386,2.55
2020-10-21,7.6568,0.24
2020-10-22,7.7125,0.73
2020-10-23,7.5531,-2.07
2020-10-26,7.6089,0.74
2020-10-27,7.6374,0.37
2020-10-28,7.7549,1.54
2020-10-29,7.9129,2.04
2020-10-30,7.7691,-1.82
2020-11-02,7.8023,0.43
2020-11-03,7.8541,0.66
2020-11-04,7.9181,0.81
2020-11-05,7.9624,0.56
2020-11-06,7.915,-0.6
2020-11-09,8.0781,2.06
2020-11-10,8.1526,0.92
2020-11-11,8.0657,-1.07
2020-11-12,8.1551,1.11
2020-11-13,8.042,-1.39
2020-11-16,8.207,2.05
2020-11-17,8.0617,-1.77
2020-11-18,7.9713,-1.12
2020-11-19,8.0208,0.62
2020-11-20,8.1036,1.03
2020-11-23,8.1065,0.04
2020-11-24,8.1443,0.47
2020-11-25,7.9453,-2.44
2020-11-26,7.9607,0.19
2020-11-27,8.0177,0.72
2020-11-30,7.9142,-1.29
2020-12-01,8.068,1.94
2020-12-02,8.0381,-0.37
2020-12-03,8.1544,1.45
2020-12-04,8.358,2.5
2020-12-07,8.3617,0.04
2020-12-08,8.3783,0.2
2020-12-09,8.335,-0.52
2020-12-10,8.38,0.54
2020-12-11,8.3432,-0.44
2020-12-14,8.5071,1.96
2020-12-15,8.4915,-0.18
2020-12-16,8.5456,0.64
2020-12-17,8.6945,1.74
2020-12-18,8.6351,-0.68
2020-12-21,8.7069,0.83
2020-12-22,8.7078,0.01
2020-12-23,8.6843,-0.27
2020-12-24,8.6072,-0.89
2020-12-25,8.6619,0.64
2020-12-28,8.8265,1.9
2020-12-29,8.8021,-0.28
2020-12-30,8.9439,1.61
2020-12-31,9.1448,2.25
2021-01-04,9.2628,1.29
2021-01-05,9.6094,3.74
2021-01-06,9.7144,1.09
2021-01-07,9.8103,0.99
2021-01-08,9.7189,-0.93
2021-01-11,9.5644,-1.59
2021-01-12,9.7948,2.41
2021-01-13,9.6807,-1.16
2021-01-14,9.5508,-1.34
2021-01-15,9.4816,-0.72
2021-01-18,9.5075,0.27
2021-01-19,9.3708,-1.44
2021-01-20,9.4016,0.33
2021-01-21,9.5737,1.83
2021-01-22,9.6696,1.0
2021-01-25,9.8992,2.37
2021-01-26,9.7718,-1.29
2021-01-27,9.739,-0.34
2021-01-28,9.5183,-2.27
2021-01-29,9.5587,0.42
2021-02-01,9.6853,1.32
2021-02-02,9.8589,1.79
2021-02-03,9.9112,0.53
2021-02-04,9.9586,0.48
2021-02-05,10.1126,1.55
2021-02-08,10.2111,0.97
2021-02-09,10.4557,2.4
2021-02-10,10.7389,2.71
2021-02-18,10.3955,-3.2
2021-02-19,10.4276,0.31
2021-02-22,9.9651,-4.44
2021-02-23,9.925,-0.4
2021-02-24,9.4782,-4.5
2021-02-25,8.4677,-1.17
2021-02-26,8.1925,-3.25
2021-03-01,8.2787,1.05
2021-03-02,8.1396,-1.68
2021-03-03,8.3224,2.25
2021-03-04,8.0329,-3.48
2021-03-05,8.0584,0.32
2021-03-08,7.6297,-5.32
2021-03-09,7.3781,-3.3
2021-03-10,7.4913,1.53
2021-03-11,7.7687,3.7
2021-03-12,7.7577,-0.14
2021-03-15,7.5456,-2.73
2021-03-16,7.6745,1.71
2021-03-17,7.7298,0.72
2021-03-18,7.8678,1.79
2021-03-19,7.6661,-2.56
2021-03-22,7.7132,0.61
2021-03-23,7.7013,-0.15
2021-03-24,7.6024,-1.28
2021-03-25,7.6118,0.12
2021-03-26,7.8646,3.32
2021-03-29,7.9029,0.49
2021-03-30,7.9502,0.6
2021-03-31,7.8845,-0.83
2021-04-01,8.04,1.97
2021-04-02,8.1997,1.99
2021-04-06,8.1069,-1.13
2021-04-07,7.9267,-2.22
2021-04-08,7.9709,0.56
2021-04-09,7.8208,-1.88
2021-04-12,7.6936,-1.63
2021-04-13,7.7885,1.23
2021-04-14,7.8737,1.09
2021-04-15,7.8549,-0.24
2021-04-16,7.8751,0.26
2021-04-19,8.0111,1.73
2021-04-20,8.0376,0.33
2021-04-21,8.0931,0.69
2021-04-22,8.0666,-0.33
2021-04-23,8.1364,0.87
2021-04-26,8.0569,-0.98
2021-04-27,8.1824,1.56
2021-04-28,8.2293,0.57
2021-04-29,8.1774,-0.63
2021-04-30,8.1308,-0.57
2021-05-06,7.9487,-2.24
2021-05-07,7.807,-1.78
2021-05-10,7.7734,-0.43
2021-05-11,7.9135,1.8
2021-05-12,8.0009,1.1
2021-05-13,8.0174,0.21
2021-05-14,8.1498,1.65
2021-05-17,8.2771,1.56
2021-05-18,8.2887,0.14
2021-05-19,8.2393,-0.6
2021-05-20,8.2839,0.54
2021-05-21,8.2243,-0.72
2021-05-24,8.3657,1.72
2021-05-25,8.5903,2.68
2021-05-26,8.5267,-0.74
2021-05-27,8.6118,1.0
2021-05-28,8.4673,-1.68
2021-05-31,8.4158,-0.61
2021-06-01,8.4361,0.24
2021-06-02,8.2774,-1.88
2021-06-03,8.2622,-0.18
2021-06-04,8.2736,0.14
2021-06-07,8.2918,0.22
2021-06-08,8.161,-1.58
2021-06-09,8.171,0.12
2021-06-10,8.1849,0.17
2021-06-11,8.0963,-1.08
2021-06-15,8.0527,-0.54
2021-06-16,7.9832,-0.86
2021-06-17,7.9812,-0.03
2021-06-18,7.9397,-0.52
2021-06-21,7.9727,0.42
2021-06-22,8.024,0.64
2021-06-23,7.9587,-0.81
2021-06-24,7.9488,-0.12
2021-06-25,8.0645,1.46
2021-06-28,8.092,0.34
2021-06-29,8.0593,-0.4
2021-06-30,8.0823,0.29
2021-07-01,8.1121,0.37
2021-07-02,7.9752,-1.69
2021-07-05,7.9626,-0.16
2021-07-06,7.8797,-1.04
2021-07-07,7.9004,0.26
2021-07-08,7.7963,-1.32
2021-07-09,7.7934,-0.04
2021-07-12,7.8911,1.25
2021-07-13,7.9031,0.15
2021-07-14,7.9214,0.23
2021-07-15,7.9151,-0.08
2021-07-16,7.84,-0.95
2021-07-19,7.8448,0.06
2021-07-20,7.901,0.72
2021-07-21,7.898,-0.04
2021-07-22,7.8356,-0.79
2021-07-23,7.7282,-1.37
2021-07-26,7.5309,-2.55
2021-07-27,7.3299,-2.67
2021-07-28,7.3585,0.39
2021-07-29,7.3659,0.1
2021-07-30,7.324,-0.57
2021-08-02,7.4608,1.87
2021-08-03,7.4972,0.49
2021-08-04,7.4629,-0.46
2021-08-05,7.4251,-0.51
2021-08-06,7.3431,-1.1
2021-08-09,7.513,2.31
2021-08-10,7.6213,1.44
2021-08-11,7.5934,-0.37
2021-08-12,7.5011,-1.22
2021-08-13,7.5039,0.04
2021-08-16,7.5064,0.03
2021-08-17,7.3699,-1.82
2021-08-18,7.4014,0.43
2021-08-19,7.3691,-0.44
2021-08-20,7.24,-1.75
2021-08-23,7.2939,0.74
2021-08-24,7.3457,0.71
2021-08-25,7.3705,0.34
2021-08-26,7.2387,-1.79
2021-08-27,7.1727,-0.91
2021-08-30,7.1102,-0.87
2021-08-31,7.0936,-0.23
2021-09-01,7.2393,2.05
2021-09-02,7.2095,-0.41
2021-09-03,7.2837,1.03
2021-09-06,7.3793,1.31
2021-09-07,7.4038,0.33
2021-09-08,7.4251,0.29
2021-09-09,7.3889,-0.49
2021-09-10,7.3601,-0.39
2021-09-13,7.3169,-0.59
2021-09-14,7.1883,-1.76
2021-09-15,7.0435,-2.01
2021-09-16,7.0228,-0.29
2021-09-17,7.1322,1.56
2021-09-22,6.9511,-2.54
2021-09-23,6.9661,0.22
2021-09-24,7.0217,0.8
2021-09-27,7.228,2.94
2021-09-28,7.2563,0.39
2021-09-29,7.2437,-0.17
2021-09-30,7.2498,0.08
2021-10-08,7.4407,2.63
2021-10-11,7.5501,1.47
2021-10-12,7.4845,-0.87
2021-10-13,7.6068,1.63
2021-10-14,7.57,-0.48
2021-10-15,7.6038,0.45
2021-10-18,7.3794,-2.95
2021-10-19,7.4798,1.36
2021-10-20,7.5214,0.56
2021-10-21,7.5379,0.22
2021-10-22,7.6275,1.19
2021-10-25,7.5831,-0.58
2021-10-26,7.5677,-0.2
2021-10-27,7.414,-2.03
2021-10-28,7.4385,0.33
2021-10-29,7.4524,0.19
2021-11-01,7.3869,-0.88
2021-11-02,7.2782,-1.47
2021-11-03,7.2266,-0.71
2021-11-04,7.3897,2.26
2021-11-05,7.3386,-0.69
2021-11-08,7.2873,-0.7
2021-11-09,7.2417,-0.63
2021-11-10,7.2147,-0.37
2021-11-11,7.2894,1.04
2021-11-12,7.2896,0.0
2021-11-15,7.3201,0.42
2021-11-16,7.4262,1.45
2021-11-17,7.3756,-0.68
2021-11-18,7.2844,-1.24
2021-11-19,7.3683,1.15
2021-11-22,7.3808,0.17
2021-11-23,7.2971,-1.13
2021-11-24,7.3748,1.06
2021-11-25,7.3865,0.16
2021-11-26,7.264,-1.66
2021-11-29,7.2722,0.11
2021-11-30,7.1475,-1.71
2021-12-01,7.1856,0.53
2021-12-02,7.2155,0.42
2021-12-03,7.293,1.07
2021-12-06,7.2206,-0.99
2021-12-07,7.3282,1.49
2021-12-08,7.4635,1.85
2021-12-09,7.5672,1.39
2021-12-10,7.535,-0.43
2021-12-13,7.563,0.37
2021-12-14,7.5212,-0.55
2021-12-15,7.4339,-1.16
2021-12-16,7.3918,-0.57
2021-12-17,7.2115,-2.44
2021-12-20,7.1505,-0.85
2021-12-21,7.1727,0.31
2021-12-22,7.1912,0.26
2021-12-23,7.2457,0.76
2021-12-24,7.2888,0.59
2021-12-27,7.2259,-0.86
2021-12-28,7.2456,0.27
2021-12-29,7.0286,-2.99
2021-12-30,7.0819,0.76
2021-12-31,7.1595,1.1
2022-01-04,7.093,-0.93
2022-01-05,6.9777,-1.63
2022-01-06,6.9277,-0.72
2022-01-07,6.9868,0.85
2022-01-10,7.0319,0.65
2022-01-11,6.9931,-0.55
2022-01-12,7.165,2.46
2022-01-13,6.997,-2.34
2022-01-14,6.9366,-0.86
2022-01-17,6.9379,0.02
2022-01-18,6.9792,0.6
2022-01-19,6.9772,-0.03
2022-01-20,7.2036,3.24
2022-01-21,7.245,0.57
2022-01-24,7.1164,-1.78
2022-01-25,6.9968,-1.68
2022-01-26,7.0253,0.41
2022-01-27,6.8807,-2.06
2022-01-28,6.7429,-2.0
2022-02-07,6.8949,2.25
2022-02-08,6.7927,-1.48
2022-02-09,7.0017,3.08
2022-02-10,7.0114,0.14
2022-02-11,6.9822,-0.42
2022-02-14,6.941,-0.59
2022-02-15,6.9462,0.07
2022-02-16,7.0173,1.02
2022-02-17,7.0072,-0.14
2022-02-18,6.945,-0.89
2022-02-21,6.8702,-1.08
2022-02-22,6.7266,-2.09
2022-02-23,6.7717,0.67
2022-02-24,6.5338,-3.51
2022-02-25,6.5711,0.57
2022-02-28,6.5628,-0.13
2022-03-01,6.6448,1.25
2022-03-02,6.5767,-1.02
2022-03-03,6.4815,-1.45
2022-03-04,6.3155,-2.56
2022-03-07,6.0435,-4.31
2022-03-08,5.9756,-1.12
2022-03-09,5.9654,-0.17
2022-03-10,6.0768,1.87
2022-03-11,5.9791,-1.61
2022-03-14,5.6063,-6.24
2022-03-15,5.2753,-5.9
2022-03-16,5.8081,10.1
2022-03-17,6.1064,5.14
2022-03-18,6.0666,-0.65
2022-03-21,5.9838,-1.36
2022-03-22,6.0936,1.83
2022-03-23,6.1665,1.2
2022-03-24,6.0289,-2.23
2022-03-25,5.8456,-3.04
2022-03-28,5.8165,-0.5
2022-03-29,5.8591,0.73
2022-03-30,5.9968,2.35
2022-03-31,5.9382,-0.98
2022-04-01,5.991,0.89
2022-04-06,5.9966,0.09
2022-04-07,5.9317,-1.08
2022-04-08,5.9129,-0.32
2022-04-11,5.6968,-3.65
2022-04-12,5.884,3.29
2022-04-13,5.8878,0.06
2022-04-14,5.9953,1.83
2022-04-15,6.0037,0.14
2022-04-18,5.9448,-0.98
2022-04-19,5.8318,-1.9
2022-04-20,5.835,0.05
2022-04-21,5.7227,-1.92
2022-04-22,5.7855,1.1
2022-04-25,5.5386,-4.27
2022-04-26,5.675,2.46
2022-04-27,5.7602,1.5
2022-04-28,5.8874,2.21
2022-04-29,6.1961,5.24
2022-05-05,6.0325,-2.64
2022-05-06,5.7949,-3.94
2022-05-09,5.7449,-0.86
2022-05-10,5.7318,-0.23
2022-05-11,5.7969,1.14
2022-05-12,5.7257,-1.23
2022-05-13,5.8046,1.38
2022-05-16,5.7603,-0.76
2022-05-17,5.9216,2.8
2022-05-18,5.8708,-0.86
2022-05-19,5.7399,-2.23
2022-05-20,5.9584,3.81
2022-05-23,5.8486,-1.84
2022-05-24,5.7246,-2.12
2022-05-25,5.6954,-0.51
2022-05-26,5.6865,-0.16
2022-05-27,5.8227,2.4
2022-05-30,5.9843,2.78
2022-05-31,6.1146,2.18
2022-06-01,6.079,-0.58
2022-06-02,6.0332,-0.75
2022-06-06,6.1457,1.86
2022-06-07,6.2036,0.94
2022-06-08,6.4199,3.49
2022-06-09,6.3658,-0.84
2022-06-10,6.4347,1.08
2022-06-13,6.2173,-3.38
2022-06-14,6.2638,0.75
2022-06-15,6.378,1.82
2022-06-16,6.2802,-1.53
2022-06-17,6.3978,1.87
2022-06-20,6.4268,0.45
2022-06-21,6.4608,0.53
2022-06-22,6.3265,-2.08
2022-06-23,6.4036,1.22
2022-06-24,6.5499,2.28
2022-06-27,6.7192,2.58
2022-06-28,6.7457,0.39
2022-06-29,6.6478,-1.45
2022-06-30,6.7378,1.35
2022-07-01,6.7113,-0.39
2022-07-04,6.7061,-0.08
2022-07-05,6.7005,-0.08
2022-07-06,6.5933,-1.6
2022-07-07,6.5622,-0.47
2022-07-08,6.5935,0.48
2022-07-11,6.4199,-2.63
2022-07-12,6.3663,-0.83
2022-07-13,6.3788,0.2
2022-07-14,6.3719,-0.11
2022-07-15,6.2941,-1.22
2022-07-18,6.3429,0.78
2022-07-19,6.3289,-0.22
2022-07-20,6.3995,1.12
2022-07-21,6.3447,-0.86
2022-07-22,6.3466,0.03
2022-07-25,6.3358,-0.17
2022-07-26,6.4199,1.33
2022-07-27,6.3394,-1.25
2022-07-28,6.2937,-0.72
2022-07-29,6.1039,-3.02
2022-08-01,6.1067,0.05
2022-08-02,5.9854,-1.99
2022-08-03,6.0323,0.78
2022-08-04,6.1643,2.19
2022-08-05,6.1711,0.11
2022-08-08,6.0895,-1.32
2022-08-09,6.0446,-0.74
2022-08-10,5.9322,-1.86
2022-08-11,6.0592,2.14
2022-08-12,6.132,1.2
2022-08-15,6.0732,-0.96
2022-08-16,6.0435,-0.49
2022-08-17,6.0866,0.71
2022-08-18,6.0051,-1.34
2022-08-19,6.0184,0.22
2022-08-22,6.0262,0.13
2022-08-23,5.9899,-0.6
2022-08-24,5.937,-0.88
2022-08-25,6.1595,3.75
2022-08-26,6.2192,0.97
2022-08-29,6.1518,-1.08
2022-08-30,6.1467,-0.08
2022-08-31,6.2138,1.09
2022-09-01,6.0933,-1.94
2022-09-02,6.0309,-1.02
2022-09-05,5.9299,-1.67
2022-09-06,5.9249,-0.08
2022-09-07,5.8636,-1.03
2022-09-08,5.8392,-0.42
2022-09-09,5.9671,2.19
2022-09-13,5.967,0.0
2022-09-14,5.8772,-1.5
2022-09-15,5.9373,1.02
2022-09-16,5.8189,-1.99
2022-09-19,5.7966,-0.38
2022-09-20,5.8736,1.33
2022-09-21,5.7866,-1.48
2022-09-22,5.6945,-1.59
2022-09-23,5.6594,-0.62
2022-09-26,5.752,1.64
2022-09-27,5.8803,2.23
2022-09-28,5.8076,-1.24
2022-09-29,5.8,-0.13
2022-09-30,5.768,-0.55
2022-10-10,5.5881,-3.12
2022-10-11,5.5108,-1.38
2022-10-12,5.4716,-0.71
2022-10-13,5.3503,-2.22
2022-10-14,5.4308,1.5
2022-10-17,5.3944,-0.67
2022-10-18,5.4412,0.87
2022-10-19,5.2542,-3.44
2022-10-20,5.166,-1.68
2022-10-21,5.1196,-0.9
2022-10-24,4.7335,-7.54
2022-10-25,4.7614,0.59
2022-10-26,4.788,0.56
2022-10-27,4.7213,-1.39
2022-10-28,4.5747,-3.11
2022-10-31,4.5203,-1.19
2022-11-01,4.8484,7.26
2022-11-02,4.9732,2.57
2022-11-03,4.8399,-2.68
2022-11-04,5.1417,6.24
2022-11-07,5.1864,0.87
2022-11-08,5.126,-1.16
2022-11-09,5.0401,-1.68
2022-11-10,5.0123,-0.55
2022-11-11,5.3597,6.93
2022-11-14,5.3948,0.65
2022-11-15,5.5982,3.77
2022-11-16,5.5773,-0.37
2022-11-17,5.531,-0.83
2022-11-18,5.57,0.71
2022-11-21,5.4199,-2.69
2022-11-22,5.3713,-0.9
2022-11-23,5.3728,0.03
2022-11-24,5.3377,-0.65
2022-11-25,5.3117,-0.49
2022-11-28,5.2601,-0.97
2022-11-29,5.6023,6.51
2022-11-30,5.6575,0.99
2022-12-01,5.7485,1.61
2022-12-02,5.7293,-0.33
2022-12-05,5.9701,4.2
2022-12-06,5.9737,0.06
2022-12-07,5.8692,-1.75
2022-12-08,5.9911,2.08
2022-12-09,6.1665,2.93
2022-12-12,6.0251,-2.29
2022-12-13,6.0751,0.83
2022-12-14,6.1656,1.49
2022-12-15,6.0748,-1.47
2022-12-16,6.1276,0.87
2022-12-19,6.0841,-0.71
2022-12-20,5.9142,-2.79
2022-12-21,5.9527,0.65
2022-12-22,6.1289,2.96
2022-12-23,6.1249,-0.07
2022-12-26,6.0733,-0.84
2022-12-27,6.1138,0.67
2022-12-28,6.1619,0.79
2022-12-29,6.1176,-0.72
2022-12-30,6.1274,0.16
2022-12-31,6.1271,0.0
2023-01-03,6.1473,0.32
2023-01-04,6.2739,2.06
2023-01-05,6.4517,2.83
2023-01-06,6.4493,-0.04
2023-01-09,6.5804,2.03
2023-01-10,6.5563,-0.37
2023-01-11,6.5628,0.1
2023-01-12,6.5312,-0.48
2023-01-13,6.6513,1.84
2023-01-16,6.7035,0.78
2023-01-17,6.6645,-0.58
2023-01-18,6.6508,-0.21
2023-01-19,6.6533,0.04
2023-01-20,6.7471,1.41
2023-01-30,6.7679,0.31
2023-01-31,6.6058,-2.4
2023-02-01,6.6617,0.85
2023-02-02,6.6135,-0.72
2023-02-03,6.5471,-1.0
2023-02-06,6.3923,-2.36
2023-02-07,6.4253,0.52
2023-02-08,6.3879,-0.58
2023-02-09,6.527,2.18
2023-02-10,6.4343,-1.42
2023-02-13,6.5551,1.88
2023-02-14,6.4719,-1.27
2023-02-15,6.4204,-0.8
2023-02-16,6.4793,0.92
2023-02-17,6.4106,-1.06
2023-02-20,6.5084,1.53
2023-02-21,6.3601,-2.28
2023-02-22,6.2808,-1.25
2023-02-23,6.2952,0.23
2023-02-24,6.1519,-2.28
2023-02-27,6.1998,0.78
2023-02-28,6.1499,-0.8
2023-03-01,6.357,3.37
2023-03-02,6.2812,-1.19
2023-03-03,6.3253,0.7
2023-03-06,6.2877,-0.59
2023-03-07,6.2208,-1.06
2023-03-08,6.1192,-1.63
2023-03-09,6.077,-0.69
2023-03-10,5.9095,-2.76
2023-03-13,6.0069,1.65
2023-03-14,5.9077,-1.65
2023-03-15,5.9121,0.07
2023-03-16,5.8609,-0.87
2023-03-17,5.8456,-0.26
2023-03-20,5.7307,-1.97
2023-03-21,5.863,2.31
2023-03-22,5.9001,0.63
2023-03-23,6.0458,2.47
2023-03-24,6.0048,-0.68
2023-03-27,5.9131,-1.53
2023-03-28,6.0053,1.56
2023-03-29,6.1013,1.6
2023-03-30,6.156,0.9
2023-03-31,6.1737,0.29
2023-04-03,6.1546,-0.31
2023-04-04,6.1254,-0.47
2023-04-06,6.064,-1.0
2023-04-07,6.0494,-0.24
2023-04-10,6.0105,-0.64
2023-04-11,5.9769,-0.56
2023-04-12,5.8401,-2.29
2023-04-13,5.8728,0.56
2023-04-14,5.8488,-0.41
2023-04-17,5.938,1.53
2023-04-18,5.9365,-0.03
2023-04-19,5.8747,-1.04
2023-04-20,5.8373,-0.64
2023-04-21,5.7498,-1.5
2023-04-24,5.6628,-1.51
2023-04-25,5.6217,-0.73
2023-04-26,5.6678,0.82
2023-04-27,5.6525,-0.27
2023-04-28,5.6849,0.57
2023-05-04,5.6369,-0.84
2023-05-05,5.6993,1.11
2023-05-08,5.6884,-0.19
2023-05-09,5.6143,-1.3
2023-05-10,5.5903,-0.43
2023-05-11,5.5785,-0.21
2023-05-12,5.5977,0.34
2023-05-15,5.6687,1.27
2023-05-16,5.677,0.15
2023-05-17,5.6071,-1.23
2023-05-18,5.606,-0.02
2023-05-19,5.5741,-0.57
2023-05-22,5.7122,2.48
2023-05-23,5.6473,-1.14
2023-05-24,5.5595,-1.55
2023-05-25,5.4546,-1.89
2023-05-26,5.4572,0.05
2023-05-29,5.3825,-1.37
2023-05-30,5.3794,-0.06
2023-05-31,5.2562,-2.29
2023-06-01,5.3124,1.07
2023-06-02,5.5169,3.85
2023-06-05,5.4913,-0.46
2023-06-06,5.4952,0.07
2023-06-07,5.514,0.34
2023-06-08,5.5528,0.7
2023-06-09,5.5682,0.28
2023-06-12,5.6284,1.08
2023-06-13,5.693,1.15
2023-06-14,5.735,0.74
2023-06-15,5.8774,2.48
2023-06-16,5.9362,1.0
2023-06-19,5.8197,-1.96
2023-06-20,5.7075,-1.93
2023-06-21,5.6076,-1.75
2023-06-26,5.4994,-1.93
2023-06-27,5.5781,1.43
2023-06-28,5.5672,-0.2
2023-06-29,5.4675,-1.79
2023-06-30,5.4581,-0.17
2023-07-03,5.593,2.47
2023-07-04,5.638,0.8
2023-07-05,5.5451,-1.65
2023-07-06,5.4707,-1.34
2023-07-07,5.4436,-0.5
2023-07-10,5.4825,0.71
2023-07-11,5.5344,0.95
2023-07-12,5.5786,0.8
2023-07-13,5.76,3.25
2023-07-14,5.7598,0.0
2023-07-17,5.7189,-0.71
2023-07-18,5.6301,-1.55
2023-07-19,5.6094,-0.37
2023-07-20,5.6005,-0.16
2023-07-21,5.6674,1.19
2023-07-24,5.5911,-1.35
2023-07-25,5.8706,5.0
2023-07-26,5.841,-0.5
2023-07-27,5.8964,0.95
2023-07-28,6.0297,2.26
2023-07-31,6.0926,1.04
2023-08-01,6.0558,-0.6
2023-08-02,5.95,-1.75
2023-08-03,5.9611,0.19
2023-08-04,6.006,0.75
2023-08-07,5.9637,-0.7
2023-08-08,5.9062,-0.96
2023-08-09,5.9347,0.48
2023-08-10,5.9313,-0.06
2023-08-11,5.8316,-1.68
2023-08-14,5.7502,-1.4
2023-08-15,5.7242,-0.45
2023-08-16,5.7043,-0.35
2023-08-17,5.7308,0.46
2023-08-18,5.597,-2.33
2023-08-21,5.5316,-1.17
2023-08-22,5.5607,0.53
2023-08-23,5.5231,-0.68
2023-08-24,5.6685,2.63
2023-08-25,5.6066,-1.09
2023-08-28,5.6409,0.61
2023-08-29,5.7229,1.45
2023-08-30,5.6842,-0.68
2023-08-31,5.6354,-0.86
2023-09-01,5.686,0.9
2023-09-04,5.8495,2.88
2023-09-05,5.7727,-1.31
2023-09-06,5.7762,0.06
2023-09-07,5.6776,-1.71
2023-09-08,5.6723,-0.09
2023-09-11,5.6754,0.05
2023-09-12,5.6378,-0.66
2023-09-13,5.6188,-0.34
2023-09-14,5.6285,0.17
2023-09-15,5.61,-0.33
2023-09-18,5.5951,-0.27
2023-09-19,5.5881,-0.13
2023-09-20,5.5388,-0.88
2023-09-21,5.4457,-1.68
2023-09-22,5.5875,2.6
2023-09-25,5.515,-1.3
2023-09-26,5.4515,-1.15
2023-09-27,5.4689,0.32
2023-09-28,5.4069,-1.13
2023-10-09,5.3929,-0.26
2023-10-10,5.3877,-0.1
2023-10-11,5.4396,0.96
2023-10-12,5.4978,1.07
2023-10-13,5.3514,-2.66
2023-10-16,5.2808,-1.32
2023-10-17,5.3099,0.55
2023-10-18,5.2672,-0.8
2023-10-19,5.1099,-2.99
2023-10-20,5.096,-0.27
2023-10-23,5.0916,-0.09
2023-10-24,5.0907,-0.02
2023-10-25,5.1687,1.53
2023-10-26,5.175,0.12
2023-10-27,5.2732,1.9
2023-10-30,5.3084,0.67
2023-10-31,5.2558,-0.99
2023-11-01,5.2809,0.48
2023-11-02,5.2578,-0.44
2023-11-03,5.3654,2.05
2023-11-06,5.441,1.41
2023-11-07,5.3791,-1.14
2023-11-08,5.3668,-0.23
2023-11-09,5.3506,-0.3
2023-11-10,5.2618,-1.66
2023-11-13,5.2762,0.27
2023-11-14,5.2506,-0.49
2023-11-15,5.3812,2.49
2023-11-16,5.3269,-1.01
2023-11-17,5.2292,-1.83
2023-11-20,5.2918,1.2
2023-11-21,5.3325,0.77
2023-11-22,5.2989,-0.63
2023-11-23,5.3093,0.2
2023-11-24,5.247,-1.17
2023-11-27,5.2178,-0.56
2023-11-28,5.175,-0.82
2023-11-29,5.1069,-1.32
2023-11-30,5.1234,0.32
2023-12-01,5.0649,-1.14
2023-12-04,4.9357,-2.55
2023-12-05,4.8121,-2.5
2023-12-06,4.8361,0.5
2023-12-07,4.8042,-0.66
2023-12-08,4.7996,-0.1
2023-12-11,4.7256,-1.54
2023-12-12,4.7756,1.06
2023-12-13,4.6548,-2.53
2023-12-14,4.6208,-0.73
2023-12-15,4.6983,1.68
2023-12-18,4.6979,-0.01
2023-12-19,4.6815,-0.35
2023-12-20,4.6869,0.12
2023-12-21,4.7184,0.67
2023-12-22,4.6104,-2.29
2023-12-25,4.6256,0.33
2023-12-26,4.6092,-0.35
2023-12-27,4.6509,0.9
2023-12-28,4.8162,3.55
2023-12-29,4.8085,-0.16
2023-12-31,4.8081,-0.01
2024-01-02,4.7169,-1.9
2024-01-03,4.6981,-0.4
2024-01-04,4.6603,-0.8
2024-01-05,4.6145,-0.98
2024-01-08,4.5305,-1.82
2024-01-09,4.4949,-0.79
2024-01-10,4.5007,0.13
2024-01-11,4.5726,1.6
2024-01-12,4.5434,-0.64
2024-01-15,4.5345,-0.2
2024-01-16,4.4936,-0.9
2024-01-17,4.352,-3.15
2024-01-18,4.4152,1.45
2024-01-19,4.3975,-0.4
2024-01-22,4.3264,-1.62
